"","prov","year","month","pop","assault","drownings","falls","other","suicide","transport","tmean","anomal"
"298","Alicante",2005,10,1701446.5,1,7,4,8,10,20,17.9744300477947,-0.10415439580035
"299","Alicante",2005,11,1705609.33333333,2,2,3,5,12,15,11.6017274591656,-1.01207031258741
"300","Alicante",2005,12,1709772.16666667,1,4,2,12,15,26,9.06521994802327,-0.932839421776876
"301","Alicante",2006,1,1713935,2,5,6,13,12,15,7.69329705773709,-1.74810546934379
"302","Alicante",2006,2,1718145,0,5,3,9,10,13,9.21750380958047,-0.6125537516262
"303","Alicante",2006,3,1722355,1,5,6,16,12,12,13.5465410671259,1.46099726840416
"304","Alicante",2006,4,1726565,1,3,5,8,9,16,15.6840588755739,1.27693745958738
"305","Alicante",2006,5,1730775,2,3,6,4,10,16,18.6480864281979,0.954435858933032
"306","Alicante",2006,6,1734985,2,3,5,6,13,25,21.551450461411,-0.417319099405812
"307","Alicante",2006,7,1739195,3,5,3,11,13,20,25.4631367530581,0.753547642863584
"308","Alicante",2006,8,1743715.83333333,0,8,4,9,11,13,24.0783611004984,-0.877655192752364
"309","Alicante",2006,9,1748236.66666667,3,6,4,11,10,14,22.107928170814,0.344102034978068
"310","Alicante",2006,10,1752757.5,2,5,2,12,3,9,19.47165350131,1.3930690577149
"311","Alicante",2006,11,1757278.33333333,1,3,2,9,7,14,14.679945441808,2.06614767005494
"312","Alicante",2006,12,1761799.16666667,2,3,5,8,8,11,10.2219791380501,0.223919768249983
"313","Alicante",2007,1,1766320,0,2,2,14,13,11,9.7108920924326,0.269489565351723
"314","Alicante",2007,2,1770829.33333333,1,3,4,9,11,9,12.2998406421819,2.46978308097525
"315","Alicante",2007,3,1775338.66666667,4,4,7,12,17,8,11.9787360476905,-0.106807751031251
"316","Alicante",2007,4,1779848,2,5,6,20,11,11,13.6550751408192,-0.752046275167382
"317","Alicante",2007,5,1784357.33333333,1,6,8,9,14,14,18.6368934211746,0.943242851909652
"318","Alicante",2007,6,1788866.66666667,3,7,8,7,13,13,21.6018353985826,-0.366934162234195
"319","Alicante",2007,7,1793376,2,3,2,7,9,14,23.9519956180495,-0.757593492144927
"320","Alicante",2007,8,1797399.66666667,3,7,7,9,20,19,24.2501074274332,-0.705908865817516
"321","Alicante",2007,9,1801423.33333333,2,4,8,18,18,22,20.7263988806195,-1.03742725521648
"322","Alicante",2007,10,1805447,2,7,7,11,9,14,16.5735143432031,-1.50507010039198
"323","Alicante",2007,11,1809470.66666667,2,3,1,8,9,9,11.3211656279789,-1.29263214377412
"324","Alicante",2007,12,1813494.33333333,0,8,2,14,10,11,10.0382172417363,0.0401578719362039
"325","Alicante",2008,1,1817518,1,5,4,9,11,16,10.3539308788393,0.912528351758466
"326","Alicante",2008,2,1819346.16666667,0,5,6,10,14,11,10.6160520459739,0.785994484767224
"327","Alicante",2008,3,1821174.33333333,3,4,3,16,5,7,12.7822074178394,0.696663619117654
"328","Alicante",2008,4,1823002.5,3,7,3,6,9,9,14.9044380322658,0.497316616279283
"329","Alicante",2008,5,1824830.66666667,1,3,7,14,10,9,16.7874313852254,-0.906219184039557
"330","Alicante",2008,6,1826658.83333333,3,5,5,13,9,5,20.6639445180145,-1.30482504280232
"331","Alicante",2008,7,1828487,2,5,5,16,19,11,24.1821903680339,-0.527398742160571
"332","Alicante",2008,8,1829761.33333333,2,10,4,18,11,9,24.7417152390324,-0.2143010542183
"333","Alicante",2008,9,1831035.66666667,3,8,4,11,11,5,21.3855284252085,-0.378297710627521
"334","Alicante",2008,10,1832310,0,6,4,9,10,17,17.0504558611873,-1.02812858240775
"335","Alicante",2008,11,1833584.33333333,2,8,4,7,13,18,10.6632839557096,-1.95051381604342
"336","Alicante",2008,12,1834858.66666667,0,9,4,13,8,16,8.60936214280621,-1.38869722699393
"337","Alicante",2009,1,1836133,1,4,7,15,10,4,8.93918528685485,-0.502217240226031
"338","Alicante",2009,2,1836389.66666667,0,3,3,10,12,11,9.30260802420268,-0.527449537003989
"339","Alicante",2009,3,1836646.33333333,2,5,3,12,9,4,11.4969003246735,-0.588643474048293
"340","Alicante",2009,4,1836903,1,6,5,15,7,8,13.2878511052803,-1.11927031070628
"341","Alicante",2009,5,1837159.66666667,3,3,4,13,11,5,18.0640460811383,0.370395511873401
"342","Alicante",2009,6,1837416.33333333,2,8,6,6,14,10,22.652922215711,0.684152654894245
"343","Alicante",2009,7,1837673,2,9,6,7,12,11,25.3619499269168,0.652360816722304
"344","Alicante",2009,8,1838075,2,10,4,13,18,7,24.9308980387777,-0.0251182544730248
"345","Alicante",2009,9,1838477,1,4,3,6,16,5,20.6624093574184,-1.10141677841754
"346","Alicante",2009,10,1838879,2,3,6,5,15,7,18.8505177105291,0.771933266933985
"347","Alicante",2009,11,1839281,1,5,6,9,12,8,14.6392227808529,2.02542500909986
"348","Alicante",2009,12,1839683,1,1,5,8,7,9,10.1413290034823,0.14326963368211
"349","Alicante",2010,1,1840085,1,9,12,7,14,6,8.6856637520843,-0.755738774996585
"350","Alicante",2010,2,1840097.33333333,0,1,1,6,13,6,9.54280071384914,-0.287256847357533
"351","Alicante",2010,3,1840109.66666667,0,4,10,14,10,3,10.4483431005173,-1.63720069820446
"352","Alicante",2010,4,1840122,6,4,3,8,13,4,13.7036214844547,-0.703499931531885
"353","Alicante",2010,5,1840134.33333333,0,4,7,6,28,9,16.3684240039601,-1.32522656530483
"354","Alicante",2010,6,1840146.66666667,0,9,2,8,13,5,20.5075555605205,-1.4612140002963
"355","Alicante",2010,7,1840159,2,14,5,6,9,5,25.0097797863701,0.300190676175657
"356","Alicante",2010,8,1840872.33333333,0,5,6,7,7,4,24.9071771884402,-0.048839104810547
"357","Alicante",2010,9,1841585.66666667,0,5,6,5,11,12,21.5091443265436,-0.25468180929234
"358","Alicante",2010,10,1842299,2,5,3,11,12,9,16.424468583997,-1.65411585959808
"359","Alicante",2010,11,1843012.33333333,0,2,9,10,10,5,11.8814094666234,-0.732388305129659
"360","Alicante",2010,12,1843725.66666667,2,4,4,8,7,5,8.83830165359533,-1.15975771620481
"361","Alicante",2011,1,1844439,0,8,8,20,5,7,9.08206940463335,-0.359333122447525
"362","Alicante",2011,2,1844964,4,9,6,5,13,4,10.3614590777792,0.53140151657254
"363","Alicante",2011,3,1845489,0,5,6,11,10,5,11.1409929385895,-0.944550860132274
"364","Alicante",2011,4,1846014,1,3,7,3,5,6,15.4671758759575,1.06005445997098
"365","Alicante",2011,5,1846539,3,5,5,4,12,8,18.1216726489282,0.428022079663279
"366","Alicante",2011,6,1847064,1,6,0,5,8,7,21.3675522172111,-0.601217343605683
"367","Alicante",2011,7,1847589,2,13,4,7,11,3,24.3027193049666,-0.406869805227871
"368","Alicante",2011,8,1848526,2,8,5,5,8,13,25.1443636024462,0.188347309195461
"369","Alicante",2011,9,1849463,1,7,3,4,11,1,22.4327879614634,0.668961825627417
"370","Alicante",2011,10,1850400,2,7,5,8,13,5,18.2646086098568,0.186024166261678
"371","Alicante",2011,11,1851337,1,6,6,12,10,5,13.7547964882783,1.14099871652525
"372","Alicante",2011,12,1852274,0,4,5,8,13,5,10.6138426475587,0.61578327775851
"373","Alicante",2012,1,1853211,0,7,4,9,17,4,9.76485234453743,0.323449817456545
"374","Alicante",2012,2,1853282.66666667,2,5,5,7,18,5,6.77071105346842,-3.05934650773826
"375","Alicante",2012,3,1853354.33333333,1,6,8,8,13,4,11.1390909121369,-0.946452886584861
"376","Alicante",2012,4,1853426,1,5,4,9,15,3,14.0390111661972,-0.368110249789318
"377","Alicante",2012,5,1853497.66666667,3,4,6,8,14,4,18.5811797579636,0.887529188698728
"378","Alicante",2012,6,1853569.33333333,3,3,3,9,13,8,23.5771464917366,1.60837693091987
"379","Alicante",2012,7,1853641,1,12,5,9,12,6,24.4758654372507,-0.233723672943732
"380","Alicante",2012,8,1853741.66666667,1,8,6,11,17,9,26.263660236785,1.30764394353432
"381","Alicante",2012,9,1853842.33333333,1,8,6,7,15,6,21.1883814751111,-0.575444660724884
"382","Alicante",2012,10,1853943,0,2,2,7,1,6,17.5663575429771,-0.512226900618018
"383","Alicante",2012,11,1854043.66666667,2,8,10,12,14,4,13.0892325891517,0.475434817398687
"384","Alicante",2012,12,1854144.33333333,1,6,6,8,12,6,10.3847773228223,0.386717953022126
"385","Alicante",2013,1,1854245,3,7,8,6,13,3,10.4332256910333,0.991823163952457
"386","Alicante",2013,2,1853602.33333333,0,4,6,7,10,4,9.53004676105334,-0.300010800153329
"387","Alicante",2013,3,1852959.66666667,0,4,4,7,15,8,12.4435240865557,0.357980287833916
"388","Alicante",2013,4,1852317,1,7,9,8,13,6,13.7067813404816,-0.700340075504998
"389","Alicante",2013,5,1851674.33333333,1,5,6,6,12,1,16.047125757635,-1.64652481162987
"390","Alicante",2013,6,1851031.66666667,3,6,5,8,18,3,20.0528792985972,-1.91589026221957
"391","Alicante",2013,7,1850389,0,3,3,11,13,8,24.1174366450869,-0.592152465107567
"392","Alicante",2013,8,1850428.33333333,1,10,4,5,13,7,24.3105413560714,-0.645474937179344
"393","Alicante",2013,9,1850467.66666667,0,5,8,5,18,7,21.9686294504274,0.204803314591466
"394","Alicante",2013,10,1850507,2,8,3,3,16,5,19.7739305546424,1.6953461110473
"395","Alicante",2013,11,1850546.33333333,0,7,5,7,7,4,12.2410544042626,-0.37274336749044
"396","Alicante",2013,12,1850585.66666667,0,8,5,6,14,4,9.61684205771253,-0.381217312087609
"397","Alicante",2014,1,1850625,2,5,1,18,14,6,10.8402177598017,1.39881523272086
"398","Alicante",2014,2,1850270.33333333,1,4,6,8,12,5,10.9219279973886,1.09187043618188
"399","Alicante",2014,3,1849915.66666667,0,8,6,10,14,2,12.2373161062231,0.151772307501361
"400","Alicante",2014,4,1849561,0,10,3,10,12,8,16.9013190133534,2.49419759736679
"401","Alicante",2014,5,1849206.33333333,2,5,3,9,13,3,17.3411365622485,-0.352514007016421
"402","Alicante",2014,6,1848851.66666667,0,8,6,10,12,4,21.7608619367895,-0.207907624027289
"403","Alicante",2014,7,1848497,2,16,0,10,19,4,24.1326896927266,-0.576899417467917
"404","Alicante",2014,8,1847443,2,11,2,10,18,4,25.0384902423975,0.082473949146781
"405","Alicante",2014,9,1846389,1,11,6,14,13,8,23.1402629769232,1.37643684108718
"406","Alicante",2014,10,1845335,1,9,9,8,6,5,19.4278136137202,1.34922917012516
"407","Alicante",2014,11,1844281,0,6,6,10,13,4,13.9250200003087,1.3112222285557
"408","Alicante",2014,12,1843227,1,9,2,7,13,9,9.60245975833244,-0.395599611467704
"409","Alicante",2015,1,1842173,4,15,6,14,9,2,9.12421180471138,-0.317190722369496
"410","Alicante",2015,2,1841806.83333333,1,11,9,10,10,3,9.05207303933327,-0.777984521873405
"411","Alicante",2015,3,1841440.66666667,6,4,1,11,17,7,12.3033947421055,0.2178509433837
"412","Alicante",2015,4,1841074.5,0,5,6,10,12,10,14.6233984412099,0.216277025223372
"413","Alicante",2015,5,1840708.33333333,2,9,7,9,11,8,19.2961761058743,1.60252553660941
"414","Alicante",2015,6,1840342.16666667,2,4,1,5,14,1,22.0810432169694,0.112273656152588
"415","Alicante",2015,7,1839976,0,7,8,8,16,8,26.8930776243166,2.18348851412209
"416","Alicante",2015,8,1840387.66666667,0,16,6,12,6,8,25.815393682465,0.859377389214316
"417","Alicante",2015,9,1840799.33333333,1,9,4,9,9,3,21.1047538191663,-0.659072316669711
"418","Alicante",2015,10,1841211,1,6,10,16,13,5,17.9056824000844,-0.172902043510636
"419","Alicante",2015,11,1841622.66666667,3,7,6,11,9,10,13.6905046016321,1.07670682987907
"420","Alicante",2015,12,1842034.33333333,2,4,8,7,13,10,11.8588028600597,1.86074349025955
"421","Alicante",2016,1,1842446,3,8,8,11,10,4,11.3790314062794,1.93762887919848
"422","Alicante",2016,2,1842035.16666667,3,4,5,9,14,7,11.4268267875683,1.5967692263616
"423","Alicante",2016,3,1841624.33333333,0,6,4,18,16,2,11.5724969330489,-0.51304686567291
"424","Alicante",2016,4,1841213.5,2,9,6,4,7,5,14.5135418834787,0.106420467492098
"425","Alicante",2016,5,1840802.66666667,0,6,2,14,8,6,16.9919514371521,-0.701699132112779
"426","Alicante",2016,6,1840391.83333333,3,13,3,6,17,1,21.9241394746168,-0.0446300862000015
"427","Alicante",2016,7,1839981,1,13,6,12,17,11,24.8534852863272,0.143896176132692
"428","Alicante",2016,8,1840412.5,1,13,6,7,16,8,24.4287003146775,-0.527315978573196
"429","Alicante",2016,9,1840844,1,12,5,13,11,6,22.545448872956,0.781622737120063
"430","Alicante",2016,10,1841275.5,1,2,7,9,14,10,19.0854558949171,1.00687145132198
"431","Alicante",2016,11,1841707,0,4,3,13,6,9,13.1428607837505,0.529063011997456
"432","Alicante",2016,12,1842138.5,1,15,10,7,9,4,11.1967959635465,1.1987365937464
"433","Almería",1999,1,514496,0,1,0,6,3,4,7.59039641551026,-2.49750848798883
"434","Almería",1999,2,515068.333333333,1,1,0,8,2,3,7.31964563822948,-3.14399674814213
"435","Almería",1999,3,515640.666666667,0,1,1,5,1,8,10.4450850427803,-1.8665204356592
"436","Almería",1999,4,516213,3,2,1,5,4,6,13.3679404634787,-0.86849412048403
"437","Almería",1999,5,516785.333333333,0,0,0,4,6,5,17.7222409027853,0.404734396990008
"438","Almería",1999,6,517357.666666667,1,1,1,1,3,5,21.4940675058722,0.150763014874137
"439","Almería",1999,7,517930,1,3,1,6,4,8,24.2982856687658,0.353702379581172
"440","Almería",1999,8,518623.833333333,1,2,0,3,2,5,24.5687072158319,0.213131485939414
"441","Almería",1999,9,519317.666666667,0,0,2,2,5,6,19.9956505899835,-1.27604123353121
"442","Almería",1999,10,520011.5,0,1,0,4,2,8,16.6165415319535,-1.34536885312374
"443","Almería",1999,11,520705.333333333,0,1,2,4,5,9,9.43112493020984,-3.70605377315283
"444","Almería",1999,12,521399.166666667,0,0,0,6,4,12,8.03687333467677,-3.04329191237517
"445","Almería",2000,1,522093,2,1,3,10,6,11,6.30395909454371,-3.78394580895538
"446","Almería",2000,2,522702.666666667,1,0,0,4,3,5,10.6049597757942,0.141317389422616
"447","Almería",2000,3,523312.333333333,0,0,1,6,3,7,11.2165663014496,-1.09503917698995
"448","Almería",2000,4,523922,0,0,2,6,6,8,11.6087980822909,-2.62763650167178
"449","Almería",2000,5,524531.666666667,0,2,1,5,4,16,17.2086524888032,-0.108854016992034
"450","Almería",2000,6,525141.333333333,0,1,1,3,4,13,22.0990069586033,0.755702467605193
"451","Almería",2000,7,525751,1,2,2,3,4,12,23.8231588094166,-0.121424479767992
"452","Almería",2000,8,526424,0,1,2,8,6,17,24.4531643120187,0.0975885821261571
"453","Almería",2000,9,527097,1,0,1,2,5,8,20.9665654077065,-0.305126415808225
"454","Almería",2000,10,527770,1,1,2,4,5,16,14.665401278083,-3.29650910699426
"455","Almería",2000,11,528443,0,0,2,3,3,8,9.98407168970005,-3.15310701366263
"456","Almería",2000,12,529116,1,1,0,6,6,8,9.09663344832535,-1.98353179872659
"457","Almería",2001,1,529789,1,1,2,9,5,7,8.74681244104753,-1.34109246245157
"458","Almería",2001,2,530461.333333333,0,1,0,7,5,8,9.11726267791432,-1.34637970845729
"459","Almería",2001,3,531133.666666667,1,2,1,2,1,9,13.0140708676105,0.702465389171001
"460","Almería",2001,4,531806,1,0,1,3,3,9,13.398558530058,-0.837876053904729
"461","Almería",2001,5,532478.333333333,0,1,0,2,1,13,15.8297755573346,-1.4877309484606
"462","Almería",2001,6,533150.666666667,1,1,1,2,7,6,22.5059475236045,1.16264303260647
"463","Almería",2001,7,533823,1,3,0,4,6,9,23.5908303547138,-0.353752934470791
"464","Almería",2001,8,535773.833333333,1,6,1,2,9,11,24.8789715688362,0.523395838943692
"465","Almería",2001,9,537724.666666667,0,3,1,6,8,7,20.8812348435062,-0.390456980008516
"466","Almería",2001,10,539675.5,1,2,0,6,5,23,17.7668838034463,-0.195026581630966
"467","Almería",2001,11,541626.333333333,0,1,4,4,2,9,9.71587798247113,-3.42130072089154
"468","Almería",2001,12,543577.166666667,1,1,0,4,4,8,7.84509829545232,-3.23506695159963
"469","Almería",2002,1,545528,1,0,2,7,6,17,8.46797361630449,-1.61993128719461
"470","Almería",2002,2,546712.833333333,1,0,1,6,3,7,9.57971550186972,-0.883926884501893
"471","Almería",2002,3,547897.666666667,2,2,0,3,8,9,11.2862177294576,-1.02538774898192
"472","Almería",2002,4,549082.5,0,1,1,1,7,5,12.5751225818427,-1.66131200211996
"473","Almería",2002,5,550267.333333333,1,2,1,4,5,14,15.6454634950963,-1.6720430106989
"474","Almería",2002,6,551452.166666667,0,1,1,4,7,16,21.4156253848339,0.0723208938358191
"475","Almería",2002,7,552637,0,1,2,3,5,7,23.2803646983877,-0.66421859079696
"476","Almería",2002,8,553973.333333333,2,4,2,6,5,14,22.7841871894527,-1.57138854043977
"477","Almería",2002,9,555309.666666667,1,2,2,2,4,5,19.8297204372459,-1.44197138626885
"478","Almería",2002,10,556646,0,0,0,8,4,6,15.8372110448451,-2.12469934023216
"479","Almería",2002,11,557982.333333333,1,0,1,4,5,15,11.4483304703855,-1.6888482329772
"480","Almería",2002,12,559318.666666667,3,1,0,7,3,6,10.0435594676365,-1.03660577941549
"481","Almería",2003,1,560655,0,2,2,8,2,11,7.13790207634774,-2.95000282715136
"482","Almería",2003,2,562120.333333333,2,1,0,3,5,17,7.66655213832905,-2.79709024804257
"483","Almería",2003,3,563585.666666667,0,0,2,4,3,7,11.5726391076728,-0.738966370766674
"484","Almería",2003,4,565051,4,2,1,4,4,6,12.5605668217615,-1.67586776220125
"485","Almería",2003,5,566516.333333333,1,2,2,8,2,7,17.2252006599277,-0.0923058458675392
"486","Almería",2003,6,567981.666666667,2,3,0,7,3,9,23.4077051187585,2.06440062776048
"487","Almería",2003,7,569447,1,1,0,7,7,10,24.3091503026507,0.364567013466104
"488","Almería",2003,8,570776.833333333,1,3,1,16,10,11,25.6302663405969,1.27469061070439
"489","Almería",2003,9,572106.666666667,2,2,1,7,5,10,21.0047042730177,-0.266987550497007
"490","Almería",2003,10,573436.5,2,0,1,1,6,5,15.5030862152743,-2.45882416980291
"491","Almería",2003,11,574766.333333333,0,0,2,2,6,16,11.4456445275116,-1.69153417585111
"492","Almería",2003,12,576096.166666667,1,5,3,4,3,13,8.52155397747623,-2.55861126957572
"493","Almería",2004,1,577426,2,0,1,5,4,4,11.5445595054393,1.45665460194017
"494","Almería",2004,2,578634,3,2,1,5,5,6,11.8683324169382,1.40469003056654
"495","Almería",2004,3,579842,0,2,1,3,4,13,12.3111293449708,-0.000476133468739093
"496","Almería",2004,4,581050,3,0,1,4,4,8,13.6452245634089,-0.591210020553831
"497","Almería",2004,5,582258,0,0,5,2,2,9,15.7604185284879,-1.55708797730733
"498","Almería",2004,6,583466,1,1,1,5,7,6,21.910628110676,0.567323619677939
"499","Almería",2004,7,584674,3,0,0,4,8,14,24.0925705108088,0.147987221624206
"500","Almería",2004,8,587764,1,5,0,9,5,18,24.5518620266433,0.196286296750817
"501","Almería",2004,9,590854,1,3,0,7,8,9,22.4694520041712,1.19776018065643
"502","Almería",2004,10,593944,0,4,2,2,6,10,19.0569830953944,1.09507271031723
"503","Almería",2004,11,597034,0,1,1,6,2,11,13.8116985517515,0.674519848388794
"504","Almería",2004,12,600124,1,0,1,6,3,6,11.5297762196072,0.449610972555259
"505","Almería",2005,1,603214,0,1,0,7,3,9,9.43874866982765,-0.649156233671446
"506","Almería",2005,2,605645.166666667,2,2,0,5,4,13,9.03068463526567,-1.43295775110594
"507","Almería",2005,3,608076.333333333,0,3,2,4,4,8,12.7306291126824,0.419023634242903
"508","Almería",2005,4,610507.5,0,0,0,4,6,9,14.9834816971064,0.747047113143685
"509","Almería",2005,5,612938.666666667,2,2,1,6,3,14,18.7161483335725,1.39864182777727
"510","Almería",2005,6,615369.833333333,0,0,2,6,7,19,21.9331332220835,0.589828731085451
"511","Almería",2005,7,617801,2,2,2,6,3,10,24.1673692319561,0.222785942771434
"512","Almería",2005,8,619453.666666667,2,1,1,4,6,7,23.885398520161,-0.470177209731521
"513","Almería",2005,9,621106.333333333,0,2,1,1,1,6,21.157583603352,-0.114108220162766
"514","Almería",2005,10,622759,1,8,1,5,3,6,18.4775497785548,0.515639393477542
"515","Almería",2005,11,624411.666666667,1,2,1,3,2,3,13.1741097953508,0.0369310919881567
"516","Almería",2005,12,626064.333333333,1,2,4,5,5,11,11.0410879078095,-0.0390773392424038
"517","Almería",2006,1,627717,0,4,4,7,7,17,9.62204709711063,-0.465857806388462
"518","Almería",2006,2,629024.833333333,2,2,2,2,3,11,10.7835185622715,0.319876175899916
"519","Almería",2006,3,630332.666666667,0,3,1,7,9,13,13.3432926363903,1.03168715795084
"520","Almería",2006,4,631640.5,1,3,1,5,8,12,15.5226185252083,1.28618394124563
"521","Almería",2006,5,632948.333333333,1,2,1,6,7,12,18.0624307663129,0.744924260517646
"522","Almería",2006,6,634256.166666667,0,0,1,3,3,3,20.3989036254628,-0.944400865535286
"523","Almería",2006,7,635564,2,0,0,1,2,9,23.9249625829255,-0.0196207062590759
"524","Almería",2006,8,636769.333333333,1,1,0,1,8,8,22.9260483009442,-1.42952742894827
"525","Almería",2006,9,637974.666666667,5,3,0,5,5,10,21.3208126756718,0.0491208521570314
"526","Almería",2006,10,639180,0,0,2,2,3,14,18.8588509471277,0.896940562050435
"527","Almería",2006,11,640385.333333333,1,2,3,3,4,7,15.3954494580035,2.25827075464085
"528","Almería",2006,12,641590.666666667,0,5,3,1,7,6,11.7587168707806,0.678551623728682
"529","Almería",2007,1,642796,1,1,2,7,4,10,10.907428066065,0.819523162565917
"530","Almería",2007,2,643933.666666667,1,2,3,11,5,4,12.9606807199352,2.49703833356359
"531","Almería",2007,3,645071.333333333,1,2,3,4,7,4,12.7298899387298,0.418284460290311
"532","Almería",2007,4,646209,0,4,2,1,3,7,14.270947056805,0.034512472842291
"533","Almería",2007,5,647346.666666667,1,3,1,1,7,8,17.4447364376775,0.127229931882226
